iter	Passed	Remaining
11912	1432011	2174161
11913	1432143	2174059
11914	1432326	2174034
11915	1432435	2173898
11916	1432565	2173792
11917	1432684	2173670
11918	1432789	2173526
11919	1432903	2173397
11920	1433017	2173267
11921	1433167	2173192
11922	1433293	2173080
11923	1433407	2172951
11924	1433526	2172829
11925	1433649	2172713
11926	1433768	2172592
11927	1433877	2172453
11928	1433998	2172335
11929	1434117	2172213
11930	1434232	2172085
11931	1434363	2171980
11932	1434499	2171885
11933	1434639	2171794
11934	1434764	2171681
11935	1434893	2171574
11936	1434999	2171432
11937	1435113	2171303
11938	1435231	2171179
11939	1435342	2171046
11940	1435455	2170914
11941	1435604	2170837
11942	1435745	2170749
11943	1435860	2170621
11944	1435976	2170494
11945	1436092	2170367
11946	1436211	2170245
11947	1436321	2170110
11948	1436439	2169987
11949	1436549	2169851
11950	1436667	2169726
11951	1436796	2169620
11952	1436924	2169512
11953	1437039	2169384
11954	1437146	2169243
11955	1437259	2169111
11956	1437387	2169004
11957	1437511	2168889
11958	1437637	2168777
11959	1437757	2168657
11960	1437885	2168548
11961	1438011	2168438
11962	1438150	2168346
11963	1438277	2168235
11964	1438392	2168107
11965	1438527	2168009
11966	1438648	2167890
11967	1438765	2167766
11968	1438883	2167642
11969	1439005	2167523
11970	1439115	2167389
11971	1439239	2167274
11972	1439382	2167187
11973	1439492	2167052
11974	1439612	2166932
11975	1439735	2166816
11976	1439855	2166696
11977	1439972	2166570
11978	1440090	2166446
11979	1440206	2166320
11980	1440330	2166205
11981	1440456	2166094
11982	1440590	2165995
11983	1440707	2165869
11984	1440824	2165744
11985	1440937	2165613
11986	1441057	2165492
11987	1441166	2165355
11988	1441272	2165214
11989	1441520	2165285
11990	1441649	2165178
11991	1441773	2165065
11992	1441887	2164935
11993	1442009	2164817
11994	1442130	2164699
11995	1442247	2164573
11996	1442374	2164463
11997	1442490	2164336
11998	1442607	2164211
11999	1442730	2164096
12000	1442862	2163993
12001	1443000	2163900
12002	1443127	2163788
12003	1443236	2163652
12004	1443352	2163525
12005	1443462	2163390
12006	1443583	2163271
12007	1443705	2163153
12008	1443828	2163038
12009	1443945	2162911
12010	1444060	2162784
12011	1444203	2162698
12012	1444324	2162579
12013	1444438	2162450
12014	1444555	2162325
12015	1444672	2162200
12016	1444774	2162051
12017	1444925	2161978
12018	1445192	2162076
12019	1445363	2162032
12020	1445497	2161933
12021	1445620	2161817
12022	1445736	2161691
12023	1445857	2161570
12024	1445972	2161442
12025	1446087	2161314
12026	1446202	2161187
12027	1446306	2161042
12028	1446413	2160902
12029	1446562	2160825
12030	1446684	2160707
12031	1446811	2160598
12032	1446923	2160464
12033	1447040	2160339
12034	1447154	2160210
12035	1447277	2160094
12036	1447390	2159962
12037	1447503	2159832
12038	1447617	2159702
12039	1447753	2159606
12040	1447887	2159505
12041	1448016	2159398
12042	1448146	2159293
12043	1448263	2159168
12044	1448375	2159035
12045	1448497	2158917
12046	1448618	2158799
12047	1448745	2158689
12048	1448879	2158588
12049	1449022	2158501
12050	1449145	2158386
12051	1449283	2158291
12052	1449404	2158172
12053	1449513	2158036
12054	1449633	2157914
12055	1449770	2157820
12056	1449906	2157723
12057	1450023	2157597
12058	1450138	2157470
12059	1450273	2157371
12060	1450397	2157257
12061	1450515	2157133
12062	1450642	2157023
12063	1450767	2156910
12064	1450889	2156792
12065	1451013	2156677
12066	1451131	2156554
12067	1451250	2156432
12068	1451370	2156312
12069	1451511	2156221
12070	1451620	2156085
12071	1451742	2155968
12072	1451886	2155882
12073	1452048	2155823
12074	1452170	2155706
12075	1452279	2155568
12076	1452396	2155444
12077	1452504	2155306
12078	1452639	2155207
12079	1452773	2155107
12080	1452880	2154967
12081	1452997	2154842
12082	1453122	2154728
12083	1453233	2154594
12084	1453344	2154460
12085	1453462	2154338
12086	1453585	2154221
12087	1453699	2154091
12088	1453816	2153966
12089	1453952	2153870
12090	1454068	2153742
12091	1454183	2153615
12092	1454288	2153473
12093	1454405	2153347
12094	1454510	2153204
12095	1454632	2153087
12096	1454745	2152955
12097	1454855	2152820
12098	1454963	2152682
12099	1455097	2152582
12100	1455219	2152464
12101	1455337	2152341
12102	1455459	2152222
12103	1455562	2152078
12104	1455678	2151951
12105	1455780	2151803
12106	1455886	2151661
12107	1456001	2151534
12108	1456117	2151408
12109	1456245	2151299
12110	1456377	2151196
12111	1456484	2151056
12112	1456611	2150946
12113	1456731	2150824
12114	1456849	2150701
12115	1456968	2150579
12116	1457088	2150459
12117	1457223	2150360
12118	1457340	2150235
12119	1457464	2150120
12120	1457591	2150010
12121	1457702	2149876
12122	1457813	2149743
12123	1457922	2149605
12124	1458045	2149490
12125	1458175	2149383
12126	1458292	2149259
12127	1458410	2149135
12128	1458533	2149018
12129	1458651	2148895
12130	1458777	2148783
12131	1458884	2148643
12132	1459001	2148518
12133	1459126	2148406
12134	1459238	2148272
12135	1459366	2148163
12136	1459560	2148153
12137	1459670	2148017
12138	1459794	2147903
12139	1459929	2147804
12140	1460055	2147691
12141	1460184	2147584
12142	1460291	2147445
12143	1460389	2147292
12144	1460580	2147275
12145	1460698	2147152
12146	1460814	2147026
12147	1460942	2146916
12148	1461058	2146790
12149	1461204	2146707
12150	1461315	2146573
12151	1461431	2146447
12152	1461547	2146320
12153	1461664	2146196
12154	1461771	2146055
12155	1461886	2145928
12156	1461996	2145792
12157	1462129	2145690
12158	1462297	2145640
12159	1462425	2145532
12160	1462555	2145426
12161	1462675	2145305
12162	1462851	2145267
12163	1462969	2145143
12164	1463113	2145058
12165	1463223	2144922
12166	1463345	2144804
12167	1463480	2144706
12168	1463602	2144589
12169	1463727	2144474
12170	1463860	2144373
12171	1463977	2144248
12172	1464089	2144115
12173	1464202	2143984
12174	1464318	2143857
12175	1464489	2143812
12176	1464638	2143734
12177	1464795	2143667
12178	1464939	2143582
12179	1465059	2143461
12180	1465176	2143336
12181	1465290	2143206
12182	1465400	2143071
12183	1465515	2142943
12184	1465634	2142821
12185	1465748	2142691
12186	1465882	2142591
12187	1466008	2142480
12188	1466137	2142372
12189	1466244	2142233
12190	1466362	2142108
12191	1466472	2141973
12192	1466582	2141837
12193	1466694	2141705
12194	1466804	2141571
12195	1466919	2141442
12196	1467041	2141325
12197	1467174	2141222
12198	1467298	2141108
12199	1467422	2140992
12200	1467545	2140877
12201	1467666	2140757
12202	1467772	2140617
12203	1467891	2140495
12204	1468017	2140383
12205	1468146	2140275
12206	1468272	2140163
12207	1468415	2140075
12208	1468526	2139941
12209	1468650	2139827
12210	1468759	2139689
12211	1468886	2139579
12212	1469010	2139464
12213	1469131	2139346
12214	1469255	2139231
12215	1469370	2139102
12216	1469482	2138971
12217	1469626	2138884
12218	1469742	2138759
12219	1469865	2138642
12220	1469986	2138523
12221	1470099	2138391
12222	1470211	2138259
12223	1470331	2138139
12224	1470454	2138023
12225	1470571	2137897
12226	1470682	2137764
12227	1470834	2137689
12228	1470972	2137594
12229	1471087	2137467
12230	1471206	2137345
12231	1471324	2137221
12232	1471446	2137103
12233	1471607	2137043
12234	1471732	2136928
12235	1471847	2136800
12236	1471978	2136696
12237	1472118	2136604
12238	1472225	2136465
12239	1472346	2136346
12240	1472469	2136229
12241	1472563	2136070
12242	1472691	2135961
12243	1472794	2135816
12244	1472894	2135666
12245	1473028	2135566
12246	1473133	2135424
12247	1473273	2135331
12248	1473404	2135227
12249	1473516	2135095
12250	1473630	2134966
12251	1473739	2134829
12252	1473843	2134685
12253	1473962	2134563
12254	1474066	2134419
12255	1474172	2134279
12256	1474288	2134151
12257	1474404	2134025
12258	1474544	2133933
12259	1474661	2133808
12260	1474787	2133697
12261	1474902	2133568
12262	1475015	2133437
12263	1475125	2133302
12264	1475243	2133178
12265	1475353	2133044
12266	1475461	2132906
12267	1475575	2132776
12268	1475707	2132673
12269	1475835	2132564
12270	1475951	2132438
12271	1476071	2132317
12272	1476190	2132195
12273	1476316	2132083
12274	1476446	2131977
12275	1476559	2131846
12276	1476679	2131725
12277	1476814	2131626
12278	1476956	2131537
12279	1477082	2131425
12280	1477205	2131308
12281	1477332	2131198
12282	1477452	2131077
12283	1477571	2130955
12284	1477697	2130843
12285	1477819	2130725
12286	1477933	2130596
12287	1478077	2130510
12288	1478197	2130389
12289	1478333	2130291
12290	1478439	2130150
12291	1478550	2130017
12292	1478666	2129891
12293	1478774	2129753
12294	1478904	2129646
12295	1479029	2129532
12296	1479148	2129410
12297	1479256	2129273
12298	1479400	2129186
12299	1479522	2129068
12300	1479648	2128957
12301	1479770	2128839
12302	1479897	2128728
12303	1480016	2128606
12304	1480135	2128483
12305	1480256	2128364
12306	1480380	2128250
12307	1480510	2128144
12308	1480651	2128053
12309	1480763	2127920
12310	1480874	2127787
12311	1481009	2127688
12312	1481125	2127562
12313	1481227	2127415
12314	1481368	2127324
12315	1481516	2127243
12316	1481638	2127126
12317	1481767	2127017
12318	1481895	2126908
12319	1482013	2126785
12320	1482133	2126665
12321	1482248	2126536
12322	1482369	2126417
12323	1482495	2126305
12324	1482617	2126187
12325	1482737	2126066
12326	1482839	2125920
12327	1482994	2125850
12328	1483141	2125768
12329	1483265	2125652
12330	1483396	2125548
12331	1483513	2125423
12332	1483631	2125299
12333	1483764	2125196
12334	1483878	2125068
12335	1483998	2124946
12336	1484128	2124840
12337	1484267	2124747
12338	1484394	2124636
12339	1484496	2124490
12340	1484606	2124355
12341	1484730	2124240
12342	1484853	2124123
12343	1484951	2123972
12344	1485065	2123842
12345	1485183	2123718
12346	1485289	2123578
12347	1485414	2123464
12348	1485544	2123357
12349	1485663	2123235
12350	1485777	2123106
12351	1485892	2122978
12352	1486002	2122842
12353	1486108	2122702
12354	1486219	2122569
12355	1486334	2122441
12356	1486468	2122340
12357	1486583	2122212
12358	1486715	2122109
12359	1486828	2121978
12360	1486944	2121852
12361	1487060	2121725
12362	1487177	2121600
12363	1487291	2121471
12364	1487397	2121330
12365	1487511	2121201
12366	1487637	2121089
12367	1487783	2121005
12368	1487930	2120923
12369	1488065	2120824
12370	1488190	2120710
12371	1488315	2120596
12372	1488436	2120477
12373	1488544	2120340
12374	1488645	2120192
12375	1488754	2120056
12376	1488879	2119942
12377	1489009	2119836
12378	1489170	2119772
12379	1489291	2119654
12380	1489418	2119543
12381	1489531	2119411
12382	1489658	2119302
12383	1489772	2119172
12384	1489880	2119034
12385	1490011	2118929
12386	1490122	2118795
12387	1490244	2118678
12388	1490380	2118579
12389	1490526	2118497
12390	1490647	2118377
12391	1490766	2118254
12392	1490884	2118132
12393	1491007	2118015
12394	1491120	2117883
12395	1491241	2117764
12396	1491349	2117626
12397	1491501	2117551
12398	1491716	2117566
12399	1491840	2117450
12400	1491953	2117321
12401	1492078	2117206
12402	1492211	2117103
12403	1492328	2116979
12404	1492445	2116854
12405	1492550	2116712
12406	1492675	2116599
12407	1492804	2116490
12408	1492916	2116359
12409	1493043	2116247
12410	1493231	2116223
12411	1493349	2116099
12412	1493474	2115986
12413	1493578	2115842
12414	1493693	2115714
12415	1493803	2115579
12416	1493902	2115430
12417	1494048	2115345
12418	1494173	2115232
12419	1494292	2115109
12420	1494397	2114967
12421	1494511	2114839
12422	1494637	2114726
12423	1494779	2114637
12424	1494910	2114531
12425	1495035	2114417
12426	1495164	2114309
12427	1495307	2114221
12428	1495436	2114113
12429	1495553	2113988
12430	1495681	2113879
12431	1495801	2113758
12432	1495930	2113649
12433	1496042	2113518
12434	1496163	2113398
12435	1496302	2113304
12436	1496495	2113287
12437	1496622	2113175
12438	1496731	2113039
12439	1496844	2112909
12440	1496956	2112777
12441	1497060	2112633
12442	1497177	2112508
12443	1497295	2112384
12444	1497421	2112272
12445	1497522	2112125
12446	1497655	2112022
12447	1497791	2111924
12448	1497916	2111810
12449	1498057	2111719
12450	1498177	2111598
12451	1498285	2111461
12452	1498402	2111335
12453	1498519	2111211
12454	1498623	2111068
12455	1498753	2110960
12456	1498863	2110825
12457	1498994	2110720
12458	1499108	2110591
12459	1499222	2110462
12460	1499408	2110434
12461	1499510	2110289
12462	1499631	2110169
12463	1499743	2110036
12464	1499871	2109927
12465	1499991	2109807
12466	1500127	2109708
12467	1500261	2109606
12468	1500376	2109479
12469	1500547	2109429
12470	1500662	2109303
12471	1500780	2109178
12472	1500903	2109062
12473	1501031	2108953
12474	1501160	2108844
12475	1501294	2108742
12476	1501437	2108654
12477	1501558	2108536
12478	1501679	2108416
12479	1501806	2108305
12480	1501924	2108181
12481	1502043	2108059
12482	1502295	2108123
12483	1502457	2108061
12484	1502604	2107978
12485	1502710	2107837
12486	1502873	2107777
12487	1503006	2107675
12488	1503120	2107545
12489	1503246	2107433
12490	1503369	2107316
12491	1503474	2107175
12492	1503592	2107051
12493	1503711	2106928
12494	1503844	2106826
12495	1503958	2106696
12496	1504061	2106553
12497	1504188	2106441
12498	1504303	2106313
12499	1504422	2106191
12500	1504535	2106061
12501	1504654	2105937
12502	1504757	2105793
12503	1504887	2105687
12504	1505024	2105590
12505	1505141	2105464
12506	1505263	2105347
12507	1505386	2105229
12508	1505502	2105103
12509	1505614	2104972
12510	1505732	2104847
12511	1505842	2104713
12512	1505951	2104576
12513	1506069	2104453
12514	1506227	2104385
12515	1506350	2104268
12516	1506453	2104124
12517	1506565	2103992
12518	1506678	2103861
12519	1506786	2103724
12520	1506905	2103601
12521	1507076	2103552
12522	1507193	2103426
12523	1507353	2103362
12524	1507498	2103275
12525	1507622	2103161
12526	1507743	2103041
12527	1507868	2102927
12528	1508015	2102844
12529	1508134	2102722
12530	1508245	2102589
12531	1508364	2102466
12532	1508496	2102362
12533	1508619	2102245
12534	1508761	2102155
12535	1508872	2102022
12536	1508992	2101901
12537	1509110	2101777
12538	1509231	2101658
12539	1509348	2101533
12540	1509451	2101388
12541	1509574	2101271
12542	1509678	2101129
12543	1509801	2101011
12544	1509934	2100909
12545	1510047	2100778
12546	1510157	2100644
12547	1510279	2100526
12548	1510394	2100397
12549	1510509	2100270
12550	1510633	2100155
12551	1510739	2100015
12552	1510861	2099895
12553	1510997	2099798
12554	1511131	2099696
12555	1511243	2099564
12556	1511374	2099458
12557	1511510	2099360
12558	1511627	2099234
12559	1511748	2099115
12560	1511864	2098989
12561	1511981	2098864
12562	1512103	2098746
12563	1512241	2098650
12564	1512370	2098541
12565	1512484	2098412
12566	1512636	2098336
12567	1512780	2098248
12568	1512902	2098130
12569	1513029	2098019
12570	1513146	2097894
12571	1513276	2097787
12572	1513391	2097659
12573	1513527	2097560
12574	1513655	2097451
12575	1513775	2097329
12576	1513891	2097203
12577	1514007	2097077
12578	1514124	2096951
12579	1514251	2096840
12580	1514376	2096727
12581	1514480	2096583
12582	1514601	2096465
12583	1514761	2096399
12584	1514870	2096262
12585	1514978	2096125
12586	1515097	2096003
12587	1515213	2095876
12588	1515322	2095740
12589	1515428	2095600
12590	1515547	2095478
12591	1515669	2095359
12592	1515781	2095227
12593	1515915	2095126
12594	1516046	2095021
12595	1516164	2094896
12596	1516278	2094768
12597	1516396	2094643
12598	1516510	2094514
12599	1516620	2094381
12600	1516741	2094260
12601	1516859	2094137
12602	1516961	2093991
12603	1517088	2093880
12604	1517227	2093785
12605	1517335	2093648
12606	1517449	2093519
12607	1517556	2093381
12608	1517668	2093249
12609	1517789	2093129
12610	1517934	2093043
12611	1518052	2092918
12612	1518176	2092804
12613	1518321	2092716
12614	1518458	2092619
12615	1518576	2092495
12616	1518699	2092379
12617	1518822	2092263
12618	1518942	2092141
12619	1519043	2091995
12620	1519172	2091886
12621	1519286	2091757
12622	1519401	2091629
12623	1519548	2091545
12624	1519690	2091455
12625	1519801	2091322
12626	1519927	2091209
12627	1520043	2091083
12628	1520188	2090995
12629	1520323	2090896
12630	1520542	2090911
12631	1520673	2090805
12632	1520816	2090716
12633	1520933	2090591
12634	1521051	2090467
12635	1521183	2090362
12636	1521293	2090228
12637	1521416	2090112
12638	1521520	2089968
12639	1521645	2089854
12640	1521773	2089744
12641	1521981	2089744
12642	1522114	2089641
12643	1522241	2089530
12644	1522348	2089392
12645	1522460	2089259
12646	1522572	2089128
12647	1522680	2088990
12648	1522802	2088872
12649	1522920	2088748
12650	1523053	2088646
12651	1523185	2088540
12652	1523312	2088429
12653	1523432	2088308
12654	1523537	2088167
12655	1523651	2088037
12656	1523758	2087900
12657	1523870	2087767
12658	1523995	2087653
12659	1524107	2087521
12660	1524221	2087392
12661	1524341	2087271
12662	1524489	2087189
12663	1524610	2087069
12664	1524744	2086968
12665	1524854	2086833
12666	1524984	2086725
12667	1525097	2086595
12668	1525225	2086485
12669	1525347	2086367
12670	1525457	2086232
12671	1525605	2086150
12672	1525738	2086046
12673	1525863	2085933
12674	1525968	2085791
12675	1526091	2085674
12676	1526204	2085543
12677	1526320	2085417
12678	1526437	2085292
12679	1526543	2085152
12680	1526667	2085037
12681	1526803	2084937
12682	1526936	2084834
12683	1527053	2084709
12684	1527168	2084581
12685	1527287	2084459
12686	1527393	2084319
12687	1527510	2084193
12688	1527623	2084064
12689	1527741	2083940
12690	1527857	2083813
12691	1527986	2083705
12692	1528129	2083616
12693	1528237	2083478
12694	1528353	2083352
12695	1528473	2083231
12696	1528589	2083105
12697	1528704	2082977
12698	1528818	2082848
12699	1528974	2082775
12700	1529081	2082637
12701	1529199	2082513
12702	1529326	2082402
12703	1529453	2082291
12704	1529564	2082157
12705	1529682	2082034
12706	1529800	2081910
12707	1529911	2081777
12708	1530021	2081642
12709	1530128	2081504
12710	1530235	2081366
12711	1530373	2081268
12712	1530509	2081170
12713	1530631	2081051
12714	1530752	2080932
12715	1530859	2080793
12716	1530963	2080650
12717	1531080	2080526
12718	1531187	2080388
12719	1531317	2080280
12720	1531449	2080175
12721	1531582	2080072
12722	1531716	2079970
12723	1531854	2079874
12724	1531973	2079752
12725	1532102	2079643
12726	1532218	2079517
12727	1532352	2079414
12728	1532469	2079290
12729	1532591	2079171
12730	1532718	2079059
12731	1532839	2078940
12732	1532985	2078854
12733	1533120	2078753
12734	1533232	2078621
12735	1533350	2078499
12736	1533465	2078371
12737	1533583	2078247
12738	1533703	2078127
12739	1533817	2077997
12740	1533932	2077870
12741	1534060	2077759
12742	1534201	2077666
12743	1534334	2077563
12744	1534468	2077462
12745	1534578	2077327
12746	1534699	2077207
12747	1534815	2077081
12748	1534923	2076944
12749	1535040	2076819
12750	1535156	2076692
12751	1535265	2076557
12752	1535399	2076454
12753	1535523	2076339
12754	1535645	2076221
12755	1535752	2076082
12756	1535875	2075965
12757	1536054	2075924
12758	1536181	2075813
12759	1536305	2075698
12760	1536448	2075607
12761	1536572	2075492
12762	1536702	2075384
12763	1536829	2075273
12764	1536954	2075159
12765	1537069	2075032
12766	1537203	2074929
12767	1537316	2074798
12768	1537433	2074674
12769	1537546	2074543
12770	1537667	2074423
12771	1537818	2074345
12772	1537977	2074276
12773	1538103	2074163
12774	1538228	2074049
12775	1538346	2073926
12776	1538460	2073796
12777	1538564	2073655
12778	1538683	2073531
12779	1538789	2073392
12780	1538918	2073283
12781	1539057	2073187
12782	1539258	2073176
12783	1539379	2073056
12784	1539497	2072933
12785	1539603	2072793
12786	1539737	2072690
12787	1539856	2072569
12788	1539969	2072437
12789	1540080	2072305
12790	1540194	2072176
12791	1540320	2072063
12792	1540456	2071963
12793	1540579	2071847
12794	1540694	2071719
12795	1540818	2071604
12796	1540946	2071493
12797	1541044	2071343
12798	1541185	2071249
12799	1541289	2071107
12800	1541389	2070960
12801	1541519	2070852
12802	1541649	2070745
12803	1541764	2070617
12804	1541879	2070489
12805	1541988	2070354
12806	1542106	2070230
12807	1542208	2070085
12808	1542326	2069960
12809	1542435	2069825
12810	1542546	2069692
12811	1542750	2069684
12812	1542902	2069606
12813	1543021	2069483
12814	1543131	2069349
12815	1543257	2069237
12816	1543375	2069113
12817	1543487	2068981
12818	1543607	2068860
12819	1543724	2068734
12820	1543839	2068607
12821	1543959	2068487
12822	1544091	2068381
12823	1544192	2068235
12824	1544309	2068110
12825	1544411	2067965
12826	1544526	2067837
12827	1544640	2067708
12828	1544750	2067573
12829	1544865	2067447
12830	1544992	2067334
12831	1545117	2067221
12832	1545251	2067118
12833	1545380	2067009
12834	1545490	2066875
12835	1545616	2066761
12836	1545741	2066648
12837	1545878	2066549
12838	1545990	2066418
12839	1546098	2066281
12840	1546219	2066161
12841	1546342	2066044
12842	1546488	2065957
12843	1546597	2065822
12844	1546731	2065720
12845	1546855	2065604
12846	1546973	2065481
12847	1547093	2065359
12848	1547205	2065228
12849	1547323	2065105
12850	1547440	2064979
12851	1547564	2064864
12852	1547689	2064750
12853	1547818	2064641
12854	1547940	2064522
12855	1548058	2064399
12856	1548168	2064264
12857	1548290	2064145
12858	1548411	2064026
12859	1548522	2063893
12860	1548637	2063765
12861	1548750	2063636
12862	1548886	2063535
12863	1548995	2063400
12864	1549117	2063281
12865	1549241	2063166
12866	1549357	2063040
12867	1549471	2062911
12868	1549592	2062792
12869	1549711	2062670
12870	1549825	2062541
12871	1549937	2062409
12872	1550075	2062311
12873	1550195	2062191
12874	1550308	2062060
12875	1550448	2061966
12876	1550543	2061811
12877	1550673	2061704
12878	1550795	2061586
12879	1550905	2061451
12880	1551011	2061312
12881	1551130	2061189
12882	1551265	2061089
12883	1551403	2060992
12884	1551631	2061014
12885	1551742	2060881
12886	1551844	2060736
12887	1551958	2060608
12888	1552083	2060493
12889	1552204	2060374
12890	1552324	2060253
12891	1552456	2060147
12892	1552573	2060022
12893	1552696	2059906
12894	1552814	2059782
12895	1552925	2059649
12896	1553039	2059519
12897	1553151	2059388
12898	1553265	2059260
12899	1553368	2059116
12900	1553493	2059001
12901	1553611	2058878
12902	1553761	2058797
12903	1553879	2058673
12904	1553981	2058528
12905	1554104	2058411
12906	1554206	2058266
12907	1554333	2058155
12908	1554442	2058020
12909	1554548	2057880
12910	1554668	2057758
12911	1554804	2057659
12912	1554933	2057549
12913	1555050	2057425
12914	1555168	2057302
12915	1555289	2057181
12916	1555411	2057063
12917	1555523	2056931
12918	1555634	2056800
12919	1555739	2056658
12920	1555854	2056531
12921	1555987	2056426
12922	1556124	2056328
12923	1556234	2056194
12924	1556354	2056073
12925	1556469	2055946
12926	1556592	2055829
12927	1556719	2055717
12928	1556825	2055577
12929	1556936	2055445
12930	1557060	2055329
12931	1557179	2055207
12932	1557314	2055106
12933	1557434	2054984
12934	1557551	2054859
12935	1557679	2054749
12936	1557806	2054637
12937	1557934	2054527
12938	1558059	2054413
12939	1558179	2054291
12940	1558283	2054150
12941	1558404	2054031
12942	1558529	2053915
12943	1558649	2053795
12944	1558764	2053667
12945	1558882	2053544
12946	1559008	2053430
12947	1559119	2053297
12948	1559231	2053167
12949	1559345	2053037
12950	1559452	2052900
12951	1559577	2052785
12952	1559715	2052687
12953	1559824	2052552
12954	1559981	2052479
12955	1560128	2052394
12956	1560264	2052295
12957	1560428	2052231
12958	1560608	2052189
12959	1560771	2052125
12960	1561099	2052278
12961	1561253	2052201
12962	1561407	2052124
12963	1561542	2052024
12964	1561696	2051947
12965	1561862	2051886
12966	1562046	2051849
12967	1562174	2051739
12968	1562330	2051665
12969	1562444	2051536
12970	1562678	2051565
12971	1562834	2051491
12972	1562956	2051373
12973	1563069	2051242
12974	1563183	2051113
12975	1563347	2051050
12976	1563499	2050970
12977	1563627	2050860
12978	1563752	2050746
12979	1563869	2050620
12980	1563988	2050498
12981	1564121	2050394
12982	1564243	2050276
12983	1564402	2050205
12984	1564552	2050123
12985	1564718	2050063
12986	1564871	2049985
12987	1565058	2049952
12988	1565195	2049853
12989	1565317	2049733
12990	1565427	2049600
12991	1565544	2049475
12992	1565662	2049351
12993	1565775	2049221
12994	1565898	2049103
12995	1566033	2049002
12996	1566168	2048900
12997	1566285	2048775
12998	1566408	2048658
12999	1566532	2048543
13000	1566641	2048406
13001	1566761	2048286
13002	1566876	2048158
13003	1566999	2048040
13004	1567119	2047919
13005	1567263	2047829
13006	1567380	2047705
13007	1567506	2047591
13008	1567635	2047482
13009	1567761	2047368
13010	1567887	2047255
13011	1568003	2047128
13012	1568110	2046990
13013	1568225	2046863
13014	1568356	2046755
13015	1568484	2046645
13016	1568602	2046521
13017	1568717	2046394
13018	1568842	2046279
13019	1568959	2046154
13020	1569092	2046050
13021	1569216	2045934
13022	1569330	2045804
13023	1569448	2045681
13024	1569573	2045567
13025	1569708	2045465
13026	1569836	2045354
13027	1569942	2045214
13028	1570055	2045085
13029	1570178	2044967
13030	1570288	2044833
13031	1570403	2044705
13032	1570535	2044599
13033	1570659	2044484
13034	1570779	2044363
13035	1570907	2044252
13036	1571028	2044131
13037	1571148	2044011
13038	1571274	2043897
13039	1571390	2043771
13040	1571493	2043628
13041	1571611	2043505
13042	1571732	2043385
13043	1571846	2043256
13044	1571980	2043153
13045	1572105	2043038
13046	1572221	2042911
13047	1572336	2042783
13048	1572452	2042658
13049	1572569	2042532
13050	1572702	2042428
13051	1572831	2042319
13052	1572949	2042195
13053	1573054	2042055
13054	1573208	2041977
13055	1573532	2042120
13056	1573719	2042087
13057	1573912	2042060
13058	1574094	2042019
13059	1574274	2041976
13060	1574428	2041898
13061	1574593	2041836
13062	1574759	2041774
13063	1574929	2041718
13064	1575081	2041637
13065	1575213	2041532
13066	1575364	2041452
13067	1575569	2041440
13068	1575718	2041356
13069	1575857	2041260
13070	1576042	2041222
13071	1576226	2041183
13072	1576476	2041231
13073	1576645	2041173
13074	1576783	2041075
13075	1576941	2041003
13076	1577091	2040921
13077	1577269	2040874
13078	1577423	2040797
13079	1577548	2040682
13080	1577658	2040547
13081	1577798	2040452
13082	1577912	2040322
13083	1578039	2040210
13084	1578153	2040081
13085	1578273	2039960
13086	1578400	2039847
13087	1578536	2039746
13088	1578661	2039631
13089	1578779	2039508
13090	1578889	2039373
13091	1579008	2039250
13092	1579114	2039112
13093	1579232	2038987
13094	1579345	2038857
13095	1579459	2038727
13096	1579555	2038575
13097	1579692	2038476
13098	1579826	2038373
13099	1579949	2038254
13100	1580065	2038129
13101	1580293	2038146
13102	1580423	2038038
13103	1580549	2037925
13104	1580658	2037789
13105	1580789	2037681
13106	1580922	2037577
13107	1581053	2037469
13108	1581164	2037336
13109	1581283	2037214
13110	1581410	2037102
13111	1581529	2036978
13112	1581664	2036876
13113	1581782	2036753
13114	1581912	2036644
13115	1582041	2036535
13116	1582177	2036433
13117	1582318	2036339
13118	1582443	2036224
13119	1582555	2036092
13120	1582685	2035984
13121	1582818	2035878
13122	1582947	2035769
13123	1583045	2035620
13124	1583166	2035499
13125	1583284	2035375
13126	1583415	2035268
13127	1583541	2035154
13128	1583656	2035027
13129	1583766	2034893
13130	1583882	2034766
13131	1584000	2034642
13132	1584118	2034517
13133	1584232	2034389
13134	1584338	2034249
13135	1584469	2034141
13136	1584607	2034043
13137	1584731	2033927
13138	1584855	2033810
13139	1584978	2033693
13140	1585073	2033539
13141	1585197	2033423
13142	1585302	2033283
13143	1585419	2033157
13144	1585527	2033020
13145	1585640	2032890
13146	1585765	2032776
13147	1585890	2032661
13148	1586002	2032529
13149	1586118	2032402
13150	1586229	2032270
13151	1586344	2032141
13152	1586456	2032010
13153	1586584	2031898
13154	1586695	2031766
13155	1586815	2031644
13156	1586933	2031520
13157	1587066	2031415
13158	1587182	2031289
13159	1587301	2031167
13160	1587420	2031043
13161	1587534	2030914
13162	1587648	2030785
13163	1587776	2030675
13164	1587887	2030542
13165	1588001	2030413
13166	1588135	2030309
13167	1588263	2030198
13168	1588371	2030060
13169	1588487	2029934
13170	1588597	2029801
13171	1588711	2029671
13172	1588824	2029541
13173	1588928	2029400
13174	1589054	2029286
13175	1589180	2029171
13176	1589303	2029054
13177	1589448	2028964
13178	1589576	2028853
13179	1589688	2028722
13180	1589797	2028587
13181	1589911	2028457
13182	1590029	2028333
