iter	MAE
11965	0.2000183289
11966	0.2000179093
11967	0.2000178725
11968	0.2000177872
11969	0.2000177503
11970	0.2000175464
11971	0.2000175191
11972	0.2000153902
11973	0.2000152518
11974	0.2000145668
11975	0.2000138807
11976	0.2000138321
11977	0.2000136643
11978	0.2000123604
11979	0.2000122456
11980	0.2000118952
11981	0.2000115127
11982	0.2000098509
11983	0.2000094607
11984	0.2000093433
11985	0.2000088836
11986	0.2000088419
11987	0.200008677
11988	0.2000082245
11989	0.2000074666
11990	0.2000070453
11991	0.2000069083
11992	0.2000067438
11993	0.2000044235
11994	0.2000042024
11995	0.2000040241
11996	0.2000026464
11997	0.1999999645
11998	0.1999996383
11999	0.1999994046
12000	0.1999993937
12001	0.1999991387
12002	0.1999986926
12003	0.1999982629
12004	0.1999967296
12005	0.1999966815
12006	0.1999951646
12007	0.1999949074
12008	0.1999931629
12009	0.1999907368
12010	0.1999905405
12011	0.1999895725
12012	0.1999887999
12013	0.1999883027
12014	0.1999878472
12015	0.1999876847
12016	0.1999875599
12017	0.1999870347
12018	0.1999861303
12019	0.1999852757
12020	0.1999846135
12021	0.1999843852
12022	0.1999838459
12023	0.1999838363
12024	0.1999833388
12025	0.1999820794
12026	0.1999819053
12027	0.1999818799
12028	0.1999817986
12029	0.1999810693
12030	0.1999808222
12031	0.199980199
12032	0.1999801424
12033	0.1999790451
12034	0.1999776074
12035	0.1999770124
12036	0.1999756432
12037	0.1999754798
12038	0.1999754157
12039	0.1999736786
12040	0.1999725275
12041	0.1999717675
12042	0.1999705683
12043	0.1999701055
12044	0.1999695891
12045	0.1999677363
12046	0.1999656597
12047	0.1999611945
12048	0.1999593939
12049	0.1999585282
12050	0.1999583042
12051	0.1999550939
12052	0.1999546344
12053	0.1999537216
12054	0.1999508555
12055	0.1999500473
12056	0.199947547
12057	0.1999474405
12058	0.1999473427
12059	0.199946786
12060	0.1999463966
12061	0.199946393
12062	0.1999448639
12063	0.1999436165
12064	0.1999428499
12065	0.1999426436
12066	0.1999414657
12067	0.1999400353
12068	0.1999398759
12069	0.1999375712
12070	0.1999370912
12071	0.1999359016
12072	0.1999357812
12073	0.1999341316
12074	0.1999326804
12075	0.1999326313
12076	0.1999322057
12077	0.199930315
12078	0.1999302683
12079	0.1999292879
12080	0.1999292823
12081	0.1999291193
12082	0.1999290025
12083	0.1999281985
12084	0.1999280079
12085	0.1999274623
12086	0.1999259602
12087	0.1999248222
12088	0.1999240096
12089	0.1999226955
12090	0.1999222402
12091	0.1999180436
12092	0.1999179788
12093	0.1999167679
12094	0.1999166291
12095	0.1999158506
12096	0.1999157718
12097	0.1999141537
12098	0.1999141383
12099	0.1999137143
12100	0.1999124599
12101	0.1999123801
12102	0.1999112085
12103	0.1999106801
12104	0.1999101457
12105	0.1999099917
12106	0.1999099566
12107	0.1999096067
12108	0.1999093511
12109	0.1999084864
12110	0.1999084306
12111	0.1999084245
12112	0.1999081421
12113	0.1999080713
12114	0.1999079475
12115	0.1999073938
12116	0.1999065321
12117	0.1999050135
12118	0.1999006847
12119	0.1999006109
12120	0.1998992482
12121	0.1998990824
12122	0.1998981427
12123	0.1998980842
12124	0.1998977262
12125	0.1998974492
12126	0.1998961829
12127	0.1998949926
12128	0.1998929498
12129	0.1998929224
12130	0.1998928378
12131	0.1998926708
12132	0.19989244
12133	0.1998912072
12134	0.1998909155
12135	0.1998876303
12136	0.1998870278
12137	0.1998865887
12138	0.1998864414
12139	0.1998858802
12140	0.1998851791
12141	0.1998851498
12142	0.1998851026
12143	0.1998851012
12144	0.1998850341
12145	0.1998850013
12146	0.1998839596
12147	0.1998839524
12148	0.1998832443
12149	0.1998805261
12150	0.1998802068
12151	0.199880018
12152	0.1998796227
12153	0.1998793661
12154	0.1998791628
12155	0.1998787609
12156	0.1998787411
12157	0.1998768028
12158	0.1998738051
12159	0.1998737892
12160	0.1998737383
12161	0.1998734179
12162	0.1998728806
12163	0.1998718762
12164	0.1998714947
12165	0.1998707296
12166	0.199870264
12167	0.1998686472
12168	0.1998676456
12169	0.1998654199
12170	0.199863802
12171	0.1998635473
12172	0.1998630333
12173	0.1998627271
12174	0.1998623353
12175	0.1998618972
12176	0.1998606249
12177	0.1998599768
12178	0.1998595712
12179	0.1998591744
12180	0.1998579679
12181	0.1998573442
12182	0.199857226
12183	0.1998570656
12184	0.1998548194
12185	0.1998540293
12186	0.1998524121
12187	0.1998520693
12188	0.1998512012
12189	0.1998500567
12190	0.1998498829
12191	0.1998492692
12192	0.1998486283
12193	0.1998482921
12194	0.1998478553
12195	0.1998478471
12196	0.1998467476
12197	0.1998467044
12198	0.1998464627
12199	0.1998444257
12200	0.1998436403
12201	0.1998424936
12202	0.1998423093
12203	0.1998416917
12204	0.1998414947
12205	0.1998408094
12206	0.1998401412
12207	0.199838719
12208	0.1998386851
12209	0.1998354671
12210	0.1998352083
12211	0.1998316621
12212	0.1998299996
12213	0.1998275928
12214	0.1998271536
12215	0.1998267248
12216	0.1998264775
12217	0.1998256103
12218	0.1998251552
12219	0.1998244407
12220	0.199823536
12221	0.1998230145
12222	0.19982296
12223	0.1998227381
12224	0.1998205201
12225	0.1998200921
12226	0.1998196607
12227	0.1998193734
12228	0.1998169847
12229	0.1998163743
12230	0.1998155353
12231	0.1998152288
12232	0.1998137371
12233	0.1998137284
12234	0.1998136361
12235	0.1998129905
12236	0.1998098856
12237	0.199807333
12238	0.1998066976
12239	0.1998054809
12240	0.1998054672
12241	0.1998054647
12242	0.1998041145
12243	0.1998040905
12244	0.1998040617
12245	0.1998040417
12246	0.1998037533
12247	0.1998030286
12248	0.1998009192
12249	0.1998007822
12250	0.1998007711
12251	0.1998006063
12252	0.1998005954
12253	0.1998005707
12254	0.1998005478
12255	0.1997996306
12256	0.1997995343
12257	0.1997994318
12258	0.1997986031
12259	0.1997977306
12260	0.1997960126
12261	0.1997952197
12262	0.199794744
12263	0.1997946814
12264	0.1997931224
12265	0.1997928392
12266	0.1997926739
12267	0.1997924285
12268	0.1997921468
12269	0.199791909
12270	0.199791835
12271	0.199790935
12272	0.1997906268
12273	0.1997905543
12274	0.1997898976
12275	0.1997893572
12276	0.199788872
12277	0.1997872615
12278	0.1997864027
12279	0.1997863816
12280	0.1997862701
12281	0.1997855768
12282	0.1997838319
12283	0.1997836742
12284	0.1997807458
12285	0.1997799029
12286	0.1997789926
12287	0.1997769909
12288	0.1997766822
12289	0.1997733067
12290	0.1997730775
12291	0.1997719639
12292	0.1997710979
12293	0.1997707377
12294	0.1997701099
12295	0.1997692424
12296	0.199768552
12297	0.1997684704
12298	0.1997682005
12299	0.1997680886
12300	0.1997678382
12301	0.1997667706
12302	0.1997660194
12303	0.1997632244
12304	0.1997626951
12305	0.1997619299
12306	0.1997607934
12307	0.1997602298
12308	0.1997598821
12309	0.1997597476
12310	0.1997591243
12311	0.1997558796
12312	0.1997556898
12313	0.1997552684
12314	0.1997537322
12315	0.1997534318
12316	0.1997527526
12317	0.1997517859
12318	0.1997515394
12319	0.1997498044
12320	0.1997495313
12321	0.199749205
12322	0.199748481
12323	0.1997467195
12324	0.1997457376
12325	0.1997455186
12326	0.1997455141
12327	0.1997454094
12328	0.1997451159
12329	0.199743351
12330	0.1997416323
12331	0.1997385155
12332	0.1997378749
12333	0.1997350386
12334	0.1997331644
12335	0.1997324681
12336	0.1997318949
12337	0.1997316662
12338	0.1997309811
12339	0.199730783
12340	0.1997307232
12341	0.1997274238
12342	0.1997269319
12343	0.1997268018
12344	0.199725758
12345	0.1997253104
12346	0.1997253029
12347	0.1997246382
12348	0.1997238637
12349	0.1997238145
12350	0.1997226349
12351	0.1997218783
12352	0.1997216847
12353	0.1997216579
12354	0.199721451
12355	0.1997208007
12356	0.1997202494
12357	0.1997198989
12358	0.1997191197
12359	0.1997187111
12360	0.1997184271
12361	0.1997182014
12362	0.1997177697
12363	0.1997167205
12364	0.1997162852
12365	0.1997154172
12366	0.199714667
12367	0.1997132621
12368	0.1997121534
12369	0.1997116331
12370	0.1997071749
12371	0.1997060926
12372	0.199705095
12373	0.1997041306
12374	0.1997041145
12375	0.1997040846
12376	0.1997040358
12377	0.1997038969
12378	0.1997026821
12379	0.1997022151
12380	0.1997010264
12381	0.1997008048
12382	0.1996997789
12383	0.19969746
12384	0.199696949
12385	0.1996940096
12386	0.1996934504
12387	0.1996906723
12388	0.1996903572
12389	0.1996900998
12390	0.199688968
12391	0.1996877573
12392	0.1996869186
12393	0.1996867244
12394	0.1996862589
12395	0.1996853025
12396	0.1996849884
12397	0.199682543
12398	0.1996812793
12399	0.1996798802
12400	0.1996795446
12401	0.199676733
12402	0.1996764432
12403	0.1996749894
12404	0.1996735996
12405	0.1996735381
12406	0.1996728071
12407	0.1996715117
12408	0.1996714922
12409	0.1996708899
12410	0.1996699089
12411	0.1996673704
12412	0.1996662348
12413	0.1996661581
12414	0.1996652805
12415	0.1996649827
12416	0.1996649817
12417	0.1996638955
12418	0.1996618705
12419	0.1996609393
12420	0.1996606521
12421	0.1996593126
12422	0.1996590991
12423	0.1996570666
12424	0.199656985
12425	0.1996560682
12426	0.1996552483
12427	0.1996529058
12428	0.1996507516
12429	0.1996502193
12430	0.1996498016
12431	0.1996493086
12432	0.1996440145
12433	0.1996434573
12434	0.1996429454
12435	0.1996416999
12436	0.1996416325
12437	0.1996411524
12438	0.1996396398
12439	0.1996388758
12440	0.1996376197
12441	0.1996371681
12442	0.199636954
12443	0.1996364962
12444	0.1996334775
12445	0.1996334619
12446	0.1996333891
12447	0.1996327514
12448	0.199631664
12449	0.1996302325
12450	0.1996290173
12451	0.1996284418
12452	0.1996274551
12453	0.1996273012
12454	0.1996272907
12455	0.1996262964
12456	0.1996262896
12457	0.199625665
12458	0.1996256265
12459	0.199625136
12460	0.1996245013
12461	0.1996243741
12462	0.1996243407
12463	0.1996232493
12464	0.1996219484
12465	0.1996197637
12466	0.1996185775
12467	0.1996171154
12468	0.1996158867
12469	0.199615865
12470	0.1996155562
12471	0.1996151033
12472	0.1996145092
12473	0.1996141126
12474	0.1996132845
12475	0.1996127574
12476	0.1996105112
12477	0.1996084965
12478	0.1996074558
12479	0.1996067068
12480	0.1996061537
12481	0.1996054266
12482	0.1996048934
12483	0.1996047701
12484	0.1996043648
12485	0.1996041354
12486	0.1996039428
12487	0.199603583
12488	0.199602517
12489	0.1996015893
12490	0.1996001244
12491	0.1995997631
12492	0.1995994639
12493	0.1995987824
12494	0.1995983649
12495	0.1995981419
12496	0.1995978621
12497	0.1995916251
12498	0.1995911973
12499	0.1995907939
12500	0.1995904504
12501	0.199590338
12502	0.1995902653
12503	0.1995894462
12504	0.1995888162
12505	0.1995887454
12506	0.1995866955
12507	0.1995864697
12508	0.1995853658
12509	0.1995848784
12510	0.199584824
12511	0.1995835412
12512	0.1995809858
12513	0.1995802844
12514	0.1995796867
12515	0.1995778999
12516	0.1995778339
12517	0.1995771252
12518	0.1995766058
12519	0.1995765194
12520	0.1995762307
12521	0.1995762144
12522	0.1995756179
12523	0.1995734368
12524	0.1995725507
12525	0.19957193
12526	0.1995711054
12527	0.1995705446
12528	0.1995697702
12529	0.1995682531
12530	0.1995674569
12531	0.1995674392
12532	0.1995665676
12533	0.199566559
12534	0.1995661322
12535	0.1995661189
12536	0.199566092
12537	0.1995655473
12538	0.1995635787
12539	0.199562641
12540	0.1995625407
12541	0.1995602575
12542	0.1995602391
12543	0.1995602049
12544	0.1995589592
12545	0.1995585827
12546	0.1995579591
12547	0.1995572618
12548	0.1995571968
12549	0.1995569916
12550	0.1995562964
12551	0.1995562844
12552	0.1995551722
12553	0.1995540142
12554	0.1995539678
12555	0.199553465
12556	0.1995525525
12557	0.1995516991
12558	0.1995510531
12559	0.1995486826
12560	0.1995482076
12561	0.1995476822
12562	0.1995469513
12563	0.1995460446
12564	0.1995439889
12565	0.199543908
12566	0.1995427657
12567	0.1995398562
12568	0.1995395921
12569	0.1995386393
12570	0.1995383792
12571	0.1995375407
12572	0.1995365023
12573	0.1995364019
12574	0.1995346705
12575	0.1995344035
12576	0.1995337884
12577	0.1995328436
12578	0.1995324361
12579	0.1995317215
12580	0.1995290051
12581	0.199528943
12582	0.1995289377
12583	0.199526683
12584	0.1995265887
12585	0.1995265347
12586	0.1995261994
12587	0.1995249792
12588	0.1995243783
12589	0.1995242402
12590	0.19952231
12591	0.1995209636
12592	0.1995204515
12593	0.1995200716
12594	0.1995197431
12595	0.1995195373
12596	0.1995178699
12597	0.1995160107
12598	0.1995147266
12599	0.1995145577
12600	0.1995144885
12601	0.1995136772
12602	0.1995136094
12603	0.1995130015
12604	0.1995125788
12605	0.1995112447
12606	0.1995112345
12607	0.1995108076
12608	0.1995105476
12609	0.1995091946
12610	0.1995081818
12611	0.19950767
12612	0.1995062163
12613	0.1995044765
12614	0.1995017646
12615	0.1995006436
12616	0.1994993031
12617	0.1994971127
12618	0.1994969218
12619	0.1994968973
12620	0.1994962407
12621	0.1994951771
12622	0.1994949952
12623	0.1994902273
12624	0.1994847676
12625	0.199483736
12626	0.1994827657
12627	0.1994824658
12628	0.1994774366
12629	0.1994771353
12630	0.199476835
12631	0.1994751514
12632	0.1994742329
12633	0.1994742049
12634	0.1994738845
12635	0.1994737755
12636	0.1994737623
12637	0.1994726353
12638	0.1994725361
12639	0.1994724247
12640	0.1994691796
12641	0.1994686913
12642	0.1994686837
12643	0.1994676848
12644	0.1994676529
12645	0.1994676326
12646	0.1994675542
12647	0.1994666897
12648	0.1994662526
12649	0.1994662454
12650	0.199465308
12651	0.1994652913
12652	0.1994648577
12653	0.1994628862
12654	0.1994626831
12655	0.1994621073
12656	0.1994619635
12657	0.1994614598
12658	0.1994585399
12659	0.1994580505
12660	0.1994563156
12661	0.199455564
12662	0.1994553328
12663	0.1994552035
12664	0.1994540264
12665	0.1994523082
12666	0.1994521911
12667	0.1994519234
12668	0.1994511491
12669	0.199450059
12670	0.1994488263
12671	0.1994450648
12672	0.1994446198
12673	0.1994441286
12674	0.199443822
12675	0.199441951
12676	0.1994418768
12677	0.1994408654
12678	0.1994405505
12679	0.1994403791
12680	0.1994395958
12681	0.1994392119
12682	0.1994387542
12683	0.1994378845
12684	0.1994369335
12685	0.1994360489
12686	0.1994349647
12687	0.1994344944
12688	0.1994337606
12689	0.1994333043
12690	0.1994328089
12691	0.199432579
12692	0.1994308004
12693	0.1994290969
12694	0.1994287674
12695	0.1994285259
12696	0.1994282791
12697	0.1994279298
12698	0.1994272767
12699	0.1994270778
12700	0.1994266756
12701	0.199426389
12702	0.1994261672
12703	0.1994260731
12704	0.199425974
12705	0.1994255393
12706	0.1994245028
12707	0.1994240113
12708	0.1994238782
12709	0.199423408
12710	0.1994233415
12711	0.1994231509
12712	0.1994229408
12713	0.1994226721
12714	0.199421758
12715	0.1994217135
12716	0.1994216643
12717	0.1994214007
12718	0.19942134
12719	0.1994199388
12720	0.1994176133
12721	0.1994147036
12722	0.1994141749
12723	0.1994140441
12724	0.1994138779
12725	0.1994119843
12726	0.1994119274
12727	0.1994108744
12728	0.1994101399
12729	0.1994098258
12730	0.1994090774
12731	0.1994079641
12732	0.199407382
12733	0.1994042028
12734	0.199403606
12735	0.1994031314
12736	0.1994029271
12737	0.199402516
12738	0.1994024412
12739	0.199401431
12740	0.1993989201
12741	0.1993960068
12742	0.1993950778
12743	0.1993944375
12744	0.1993926429
12745	0.1993922883
12746	0.1993920576
12747	0.199391102
12748	0.1993909742
12749	0.1993906211
12750	0.1993902768
12751	0.1993897933
12752	0.1993897834
12753	0.1993895685
12754	0.1993892617
12755	0.1993891124
12756	0.1993881458
12757	0.1993876039
12758	0.1993866756
12759	0.1993866061
12760	0.1993832784
12761	0.1993828633
12762	0.1993821845
12763	0.1993817659
12764	0.1993814975
12765	0.1993812279
12766	0.1993807136
12767	0.199380623
12768	0.1993802884
12769	0.1993802235
12770	0.1993798954
12771	0.1993794496
12772	0.1993791307
12773	0.1993779463
12774	0.1993757151
12775	0.1993754081
12776	0.1993753999
12777	0.1993753127
12778	0.1993748513
12779	0.1993748416
12780	0.1993738668
12781	0.1993717365
12782	0.1993703606
12783	0.1993703213
12784	0.1993697587
12785	0.1993696512
12786	0.1993680747
12787	0.1993671661
12788	0.1993670997
12789	0.1993669371
12790	0.1993655754
12791	0.1993638301
12792	0.199362218
12793	0.1993618178
12794	0.1993607862
12795	0.1993587887
12796	0.1993570526
12797	0.1993570482
12798	0.1993547264
12799	0.1993546344
12800	0.1993546187
12801	0.1993542425
12802	0.1993541271
12803	0.1993526149
12804	0.19935128
12805	0.1993512513
12806	0.1993492527
12807	0.1993492397
12808	0.1993488247
12809	0.1993486183
12810	0.1993485863
12811	0.1993445705
12812	0.1993442555
12813	0.1993423024
12814	0.1993422977
12815	0.1993417418
12816	0.1993397691
12817	0.1993394685
12818	0.1993385775
12819	0.199338476
12820	0.1993378035
12821	0.1993374695
12822	0.1993373792
12823	0.1993373771
12824	0.1993373237
12825	0.199337315
12826	0.1993368707
12827	0.1993359452
12828	0.1993353761
12829	0.1993315547
12830	0.1993312667
12831	0.1993305114
12832	0.1993291748
12833	0.199326602
12834	0.1993251446
12835	0.1993248858
12836	0.1993247077
12837	0.1993221365
12838	0.1993216066
12839	0.1993210734
12840	0.1993203134
12841	0.1993196498
12842	0.1993170116
12843	0.1993169892
12844	0.1993166981
12845	0.199316305
12846	0.1993159524
12847	0.1993149608
12848	0.1993147954
12849	0.1993145148
12850	0.1993138318
12851	0.1993108949
12852	0.1993102387
12853	0.1993081507
12854	0.1993071519
12855	0.1993068269
12856	0.1993066129
12857	0.1993049778
12858	0.1993038074
12859	0.1993031308
12860	0.1993018666
12861	0.1993017581
12862	0.1993013991
12863	0.1993007837
12864	0.1993005744
12865	0.1993000643
12866	0.1992993098
12867	0.1992989954
12868	0.1992978324
12869	0.1992974609
12870	0.1992971613
12871	0.1992966815
12872	0.199296668
12873	0.1992964779
12874	0.1992964096
12875	0.1992959696
12876	0.1992959605
12877	0.1992950969
12878	0.1992916777
12879	0.1992909335
12880	0.1992905109
12881	0.1992901269
12882	0.199289846
12883	0.1992859069
12884	0.1992856252
12885	0.1992853179
12886	0.1992852948
12887	0.1992852638
12888	0.1992845341
12889	0.1992842756
12890	0.1992836336
12891	0.1992831428
12892	0.1992826365
12893	0.1992820077
12894	0.1992819163
12895	0.1992819084
12896	0.1992812106
12897	0.1992808247
12898	0.1992807991
12899	0.1992807907
12900	0.1992805065
12901	0.1992804709
12902	0.1992784773
12903	0.199278199
12904	0.1992780119
12905	0.1992772083
12906	0.199277163
12907	0.1992769296
12908	0.1992764723
12909	0.1992760083
12910	0.1992746367
12911	0.1992744105
12912	0.1992743004
12913	0.1992740466
12914	0.1992732925
12915	0.1992721712
12916	0.1992715407
12917	0.1992700245
12918	0.1992698514
12919	0.1992697433
12920	0.1992691961
12921	0.1992653385
12922	0.1992646541
12923	0.1992645229
12924	0.1992626422
12925	0.199262469
12926	0.1992614111
12927	0.19926121
12928	0.1992600706
12929	0.1992564521
12930	0.1992556325
12931	0.1992554686
12932	0.1992549915
12933	0.1992544175
12934	0.1992543256
12935	0.1992537596
12936	0.1992534534
12937	0.1992532476
12938	0.199252718
12939	0.1992526357
12940	0.1992519429
12941	0.1992513875
12942	0.1992502484
12943	0.1992500333
12944	0.1992494646
12945	0.1992488656
12946	0.1992483245
12947	0.1992482134
12948	0.199248038
12949	0.1992479768
12950	0.1992476636
12951	0.1992475633
12952	0.1992458038
12953	0.1992457433
12954	0.1992455131
12955	0.1992454666
12956	0.199245018
12957	0.1992445437
12958	0.1992412794
12959	0.199240327
12960	0.1992400649
12961	0.1992362805
12962	0.199235105
12963	0.1992341856
12964	0.1992330837
12965	0.1992323475
12966	0.1992321158
12967	0.1992308613
12968	0.1992300711
12969	0.1992300391
12970	0.1992275942
12971	0.1992273448
12972	0.1992273367
12973	0.1992272936
12974	0.1992271447
12975	0.1992270446
12976	0.1992270382
12977	0.1992269488
12978	0.1992257693
12979	0.1992253563
12980	0.1992250223
12981	0.1992221609
12982	0.1992218557
12983	0.1992181644
12984	0.1992177918
12985	0.1992165643
12986	0.1992160086
12987	0.1992154396
12988	0.1992143136
12989	0.1992121847
12990	0.1992119229
12991	0.1992101722
12992	0.1992091661
12993	0.1992087656
12994	0.1992080667
12995	0.1992072698
12996	0.1992060828
12997	0.1992058473
12998	0.1992044222
12999	0.1992035314
13000	0.1992032639
13001	0.1992017287
13002	0.1992010067
13003	0.1992005172
13004	0.1991988167
13005	0.1991984776
13006	0.1991950273
13007	0.1991924156
13008	0.1991914643
13009	0.1991908872
13010	0.19918972
13011	0.1991890557
13012	0.1991887061
13013	0.199188181
13014	0.1991879463
13015	0.1991859309
13016	0.1991849434
13017	0.1991827131
13018	0.1991803762
13019	0.1991801207
13020	0.1991791992
13021	0.1991784455
13022	0.1991769279
13023	0.1991766736
13024	0.1991763851
13025	0.1991750384
13026	0.199172821
13027	0.1991727379
13028	0.1991719882
13029	0.1991698936
13030	0.1991696122
13031	0.1991696051
13032	0.1991687396
13033	0.1991682391
13034	0.1991682382
13035	0.1991680121
13036	0.1991680103
13037	0.1991668306
13038	0.1991652634
13039	0.1991639336
13040	0.1991638735
13041	0.1991608657
13042	0.1991591359
13043	0.1991583685
13044	0.1991579564
13045	0.1991578941
13046	0.1991560641
13047	0.1991556435
13048	0.1991540429
13049	0.1991539267
13050	0.19915021
13051	0.199149277
13052	0.1991488785
13053	0.1991488611
13054	0.1991475133
13055	0.1991455743
13056	0.1991434429
13057	0.1991428687
13058	0.1991422841
13059	0.1991389129
13060	0.1991386464
13061	0.1991376643
13062	0.1991375826
13063	0.1991342532
13064	0.1991330469
13065	0.1991330209
13066	0.1991329618
13067	0.199132875
13068	0.1991328504
13069	0.1991327755
13070	0.1991322599
13071	0.1991316725
13072	0.1991303007
13073	0.1991271796
13074	0.1991270431
13075	0.1991255626
13076	0.1991253935
13077	0.1991252309
13078	0.1991220458
13079	0.1991203669
13080	0.1991200624
13081	0.1991198234
13082	0.1991197092
13083	0.1991196503
13084	0.1991193281
13085	0.1991178509
13086	0.1991175745
13087	0.1991173817
13088	0.1991172316
13089	0.199116924
13090	0.1991159362
13091	0.199114263
13092	0.199113638
13093	0.1991131814
13094	0.1991120379
13095	0.199107785
13096	0.1991077773
13097	0.1991076728
13098	0.1991068803
13099	0.1991062092
13100	0.1991050271
13101	0.1991044827
13102	0.1991043324
13103	0.1991027493
13104	0.1991026705
13105	0.1991016144
13106	0.1991005437
13107	0.1990998444
13108	0.199099813
13109	0.1990994672
13110	0.1990967621
13111	0.1990950537
13112	0.1990935963
13113	0.1990930183
13114	0.1990929425
13115	0.199091835
13116	0.1990915161
13117	0.199089691
13118	0.1990895157
13119	0.1990892838
13120	0.1990880932
13121	0.1990879636
13122	0.1990854878
13123	0.1990854859
13124	0.1990850122
13125	0.1990830243
13126	0.199082853
13127	0.1990823191
13128	0.1990822439
13129	0.1990813377
13130	0.1990812857
13131	0.1990786356
13132	0.1990782312
13133	0.1990777909
13134	0.1990776588
13135	0.1990765416
13136	0.1990746419
13137	0.1990742674
13138	0.1990735108
13139	0.1990726563
13140	0.1990726351
13141	0.1990719448
13142	0.1990718082
13143	0.1990712973
13144	0.1990710112
13145	0.1990707655
13146	0.1990706215
13147	0.199069982
13148	0.1990693686
13149	0.1990682353
13150	0.1990675866
13151	0.1990670989
13152	0.1990667831
13153	0.1990650774
13154	0.1990647203
13155	0.1990630268
13156	0.1990628842
13157	0.1990628598
13158	0.1990616188
13159	0.1990588519
13160	0.1990586908
13161	0.199058618
13162	0.1990585492
13163	0.1990585125
13164	0.1990581013
13165	0.199057841
13166	0.1990570783
13167	0.1990570036
13168	0.1990568408
13169	0.1990565989
13170	0.1990561634
13171	0.1990559703
13172	0.1990553581
13173	0.1990550267
13174	0.1990543925
13175	0.1990535156
13176	0.1990531538
13177	0.1990510371
13178	0.199050261
13179	0.1990496975
13180	0.1990496967
13181	0.1990493987
13182	0.1990491969
13183	0.1990488776
13184	0.1990474014
13185	0.1990472841
13186	0.1990469735
13187	0.1990457139
13188	0.1990447533
13189	0.199044407
13190	0.1990444037
13191	0.1990433592
13192	0.1990431414
13193	0.1990419878
13194	0.1990404246
13195	0.1990401107
13196	0.1990398598
13197	0.199039509
13198	0.199039488
13199	0.19903938
13200	0.1990391173
13201	0.1990388622
13202	0.1990365566
13203	0.1990365209
13204	0.1990352547
13205	0.1990347897
13206	0.1990333684
13207	0.1990294731
13208	0.1990278174
13209	0.199027216
13210	0.1990264752
13211	0.1990262304
13212	0.1990218589
13213	0.1990211785
13214	0.1990204109
13215	0.1990197962
13216	0.1990192015
13217	0.199018968
13218	0.1990180582
13219	0.1990177648
13220	0.1990172788
13221	0.1990161307
13222	0.1990150088
13223	0.1990149607
13224	0.1990143636
13225	0.199011822
13226	0.1990115187
13227	0.199010535
13228	0.1990096161
13229	0.1990086934
13230	0.1990075226
13231	0.1990074222
13232	0.1990068108
13233	0.1990047564
13234	0.199001944
13235	0.1990013016
13236	0.1990011276
13237	0.1990000526
13238	0.1989979753
13239	0.1989966562
13240	0.1989964857
13241	0.1989953553
13242	0.1989952747
13243	0.1989952354
13244	0.1989946067
13245	0.1989934574
13246	0.1989931554
13247	0.1989931389
13248	0.1989929841
13249	0.1989924242
13250	0.1989922591
13251	0.1989919979
13252	0.1989910668
13253	0.1989910585
13254	0.1989905047
13255	0.198989776
13256	0.1989897545
13257	0.1989877936
13258	0.1989864392
13259	0.1989853486
13260	0.1989844594
13261	0.1989839289
13262	0.1989839284
13263	0.1989828631
13264	0.1989818424
13265	0.198980992
13266	0.1989789901
13267	0.1989781314
13268	0.19897745
13269	0.1989771808
13270	0.1989767165
13271	0.1989765102
13272	0.1989761936
13273	0.1989760802
13274	0.1989755533
13275	0.1989748481
13276	0.1989741315
13277	0.198972023
13278	0.1989715048
13279	0.1989713598
13280	0.1989710716
13281	0.1989700269
13282	0.1989698321
13283	0.1989682839
13284	0.1989676288
13285	0.1989675366
13286	0.1989671226
13287	0.1989669394
13288	0.198966344
13289	0.1989659262
13290	0.1989648895
13291	0.1989637552
13292	0.1989624664
13293	0.1989612687
13294	0.1989608396
13295	0.1989595684
13296	0.1989594572
13297	0.1989594097
13298	0.198959134
13299	0.198956535
13300	0.1989562268
13301	0.1989547983
13302	0.1989527152
13303	0.198952553
13304	0.1989523252
13305	0.1989503248
13306	0.1989499121
13307	0.1989493863
13308	0.1989492042
13309	0.1989483929
13310	0.1989481626
13311	0.1989472559
13312	0.1989468463
13313	0.1989464497
13314	0.198946097
13315	0.1989448976
13316	0.198944778
13317	0.1989442806
13318	0.1989440787
13319	0.1989423714
13320	0.1989406659
13321	0.1989402414
13322	0.1989397732
13323	0.1989389585
13324	0.1989372264
13325	0.1989352125
13326	0.1989349279
13327	0.1989337042
13328	0.1989314021
13329	0.1989309558
13330	0.1989290856
13331	0.1989290806
13332	0.1989253347
13333	0.1989248291
13334	0.1989238932
13335	0.1989237135
13336	0.1989208017
13337	0.1989193709
13338	0.1989182591
13339	0.1989180881
13340	0.1989179973
13341	0.1989176507
13342	0.1989173182
13343	0.19891682
13344	0.1989164341
13345	0.1989160841
13346	0.1989137559
13347	0.1989132639
13348	0.1989119059
13349	0.1989113925
13350	0.1989103184
13351	0.1989098121
13352	0.1989087796
13353	0.1989069151
13354	0.1989068613
13355	0.1989067944
13356	0.1989063576
13357	0.1989063186
13358	0.1989060449
13359	0.1989059164
13360	0.19890577
13361	0.1989054343
13362	0.1989051949
13363	0.1989050931
13364	0.1989038955
13365	0.1989035306
13366	0.1989033696
13367	0.1989031783
13368	0.1989029658
13369	0.1989026379
13370	0.1989017521
13371	0.1989014983
13372	0.1989011229
13373	0.1988989708
13374	0.1988982438
13375	0.1988978263
13376	0.1988978245
